,Unnamed: 0,Loyalty#,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Cancelled_Subscription,Subscription_Duration_Days,Flights_in_Subscription,Total_Flights,percentage_flights_as_sub,mean_spent,distance_airport,Total_Num_Flights_With_Companions,Total_Distance_KM,Total_Points_Accumulated,Total_Points_Redeemed,PRR,PRR_Above_One,Avg_Flight_Dist_KM,Comp_Ratio,most_recent_flight,frequency,som_cluster,behavioural_cluster,value_cluster,hierarchical_labels,behavioural_fuzzy_membership_0,behavioural_fuzzy_membership_1,value_fuzzy_membership_0,value_fuzzy_membership_1,mixed_behavioural,mixed_value,fuzzy_behavioural,fuzzy_value,fuzzy_cluster_label,Income_unscaled,Customer Lifetime Value_unscaled,Subscription_Duration_Days_unscaled,Flights_in_Subscription_unscaled,Total_Flights_unscaled,percentage_flights_as_sub_unscaled,mean_spent_unscaled,distance_airport_unscaled,Total_Distance_KM_unscaled,Total_Num_Flights_With_Companions_unscaled,Total_Points_Redeemed_unscaled,PRR_unscaled,Avg_Flight_Dist_KM_unscaled,Comp_Ratio_unscaled,most_recent_flight_unscaled,frequency_unscaled
823,1099,276494,British Columbia,Vancouver,50.7019165,-119.280551,V1E 4R6,female,Bachelor,Urban,0.14164632464266547,Married,Aurora,2018-04-11,2099-12-31,-0.3862729931078586,Standard,0,0.3524731755067961,0.994299950949632,0.8011688144338122,0.5256490345160038,-0.2144060033577372,3.8980558040232816,0.7266783686859312,1.1397338778452513,47037.23,0.08585963516980231,-0.24286148366230897,False,0.2018321837554709,0.01534233912731606,0.20817428833061452,0.404763499158495,0,0,0,3,0.4524262116414756,0.5475737883585243,0.9847477998287432,0.015252200171256797,1,0,1,1,0,55674.0,5333.04,2737,220.0,220.0,100.0,24.241090909090907,325.5661751426958,470456.3,57.0,10195.1,0.21674533130458573,2138.4377272727274,0.2590909090909091,3,6.111111111111111
824,1100,644938,Quebec,Montreal,45.52701625,-73.60270225,H2T 2J6,male,Bachelor,Rural,1.0060191704899073,Divorced,Aurora,2017-05-15,2099-12-31,-0.3860156917583792,Standard,0,0.7312848980243808,0.6476021565948121,0.44125959470050974,0.5256490345160038,-0.20569897101841106,-0.3371266355309028,1.0857151236245794,0.7012378280281326,40959.15,-0.2879938941001641,-0.3537828360502533,False,0.16115522062715004,0.6705644541612328,-0.3633605012436807,0.2708042342445085,0,0,0,3,0.7127641420137916,0.28723585798620854,0.9579409883549287,0.0420590116450713,0,0,0,1,1,74606.0,5334.78,3068,194.0,194.0,100.0,27.498865979381442,12.462195527793698,409657.5,65.0,6951.0,0.16970567016161223,2111.6365979381444,0.33505154639175255,1,5.878787878787879
825,1102,749459,British Columbia,Vancouver,49.244804,-123.037774,V5R 1W3,female,Bachelor,Suburban,0.6950969710276361,Married,Aurora,2020-06-16,2099-12-31,-0.38531920362271926,Standard,0,-0.5596505188935513,-0.8591997957934433,-0.6799960513917017,-0.9442464826044392,-0.15290457860119608,-0.3447941247402256,-0.44019108486467556,-0.7129780689501743,21351.42,-1.0890345161387993,-0.7539554135059956,False,-0.17520044815092312,0.14684605755193025,-0.3633605012436807,-0.8721675448042152,0,0,0,3,0.7935495058961591,0.20645049410384084,0.814412686881835,0.18558731311816506,0,0,0,1,1,67796.0,5339.49,1940,81.0,113.0,71.68141592920354,47.252123893805305,11.895343587090519,213572.2,31.0,0.0,0.0,1890.0194690265487,0.2743362831858407,1,3.896551724137931
826,1103,275694,Quebec,Montreal,45.523719,-73.592651,H2T 9K8,female,Bachelor,Urban,0.2703525919384279,Married,Aurora,2021-03-14,2099-12-31,-0.3851639355669989,2021 Promotion,0,-0.8697954639155013,-1.1792285290440463,-0.04323358570970507,-2.804149654621226,-0.18942377883046393,-0.33020294661810357,0.8164375574205933,0.06807814452418258,32179.4,1.8387338088884988,1.1077136644064745,False,0.02864261412716813,0.9812457816991489,-0.3633605012436807,-0.5722654873337342,0,0,0,3,0.8202388776283143,0.17976112237168568,0.6181140714905077,0.3818859285094924,0,1,0,1,1,58493.0,5340.54,1669,57.0,159.0,35.84905660377358,33.58830188679245,12.974058849658338,321868.0,59.0,25405.6,0.789498871949135,2024.3270440251572,0.3710691823899371,1,4.416666666666667
827,1105,360435,Ontario,Toronto,43.762686,-79.315495,M1R 4K3,male,Bachelor,Urban,0.5427861843306998,Married,Aurora,2019-06-13,2099-12-31,-0.38478241977294314,Standard,0,-0.13734983729539801,-0.16580420708380364,-0.04323358570970507,-0.3231231803621137,-0.18938041060585378,-0.136886321323173,1.2203539067265725,0.14188829495196065,33203.5,-0.631988464203074,-0.47229888905016726,False,0.12633117586727086,1.4694992451385747,-0.07759310645653307,-0.5722654873337342,0,0,0,3,0.7480638850728785,0.2519361149271216,0.9182523669594811,0.08174763304051894,0,0,0,1,1,64460.0,5343.12,2309,133.0,159.0,83.64779874213836,33.604528301886795,27.265817367607116,332102.0,68.0,3966.0,0.11944523920671013,2088.6918238993712,0.4276729559748428,2,4.416666666666667
828,1106,393604,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Rural,0.09571567373825361,Married,Aurora,2020-12-08,2099-12-31,-0.38440386146566297,Standard,0,-0.7599286199224858,-1.0725522846271787,-1.3444438416685678,0.5256490345160038,-0.059389440657280586,-0.4523611606699164,-1.06850540600731,-1.4015184444699325,11807.0,0.0027593053536521008,1.1381476486439106,False,-0.28604786848114744,0.03645446441123537,-0.07759310645653307,0.004341783382991465,0,1,0,2,0.45427395319752645,0.5457260468024735,0.6087345645946592,0.3912654354053408,1,1,1,1,0,54668.0,5345.68,1765,65.0,65.0,100.0,82.24123076923077,3.9429902928341742,118104.0,17.0,9474.0,0.8024053527568392,1816.9846153846154,0.26153846153846155,2,5.416666666666667
829,1107,608241,Nova Scotia,Halifax,44.645689,-63.575124,B3J 9S2,female,Bachelor,Rural,1.6704156237314591,Single,Aurora,2019-08-01,2099-12-31,-0.3837650443221278,Standard,0,-0.19342770558349967,-0.03245890156271909,0.21977699794155442,-0.49496837598458493,-0.19886405656229558,-0.1460978348314315,0.412521208114614,0.06408472256875346,32123.53,-0.1996270477501101,-0.1874276103657721,False,-0.30403012068614754,0.2034537475559447,-0.3633605012436807,-0.26794498334435124,0,0,0,3,0.70654508449174,0.29345491550826,0.9932529243204297,0.006747075679570242,0,0,0,1,1,89158.0,5350.0,2260,143.0,178.0,80.33707865168539,30.0561797752809,26.584816825392988,321314.3,50.0,7717.8,0.24025379527094315,1805.1365168539326,0.2808988764044944,1,4.944444444444445
830,1109,195368,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Suburban,2.0623328278700988,Married,Aurora,2019-01-24,2099-12-31,-0.38344119952019684,Standard,0,0.02287264352774959,1.0743071342622827,1.050336735787637,0.26393969612113444,-0.21909096043369503,-0.23103582753279583,1.9833070109712,0.8325577262081152,42779.64,-0.530253654659741,-0.48668670390130037,False,-0.3152351430386131,0.8611199295831001,0.20817428833061452,0.6930671345168579,0,0,0,3,0.47139033907434297,0.5286096609256571,0.9123931876734398,0.0876068123265602,1,0,1,1,0,97742.0,5352.19,2449,226.0,238.0,94.9579831932773,22.488193277310923,20.30541235702299,427865.4,85.0,4848.8,0.11334363730036065,1797.7537815126052,0.35714285714285715,3,6.611111111111111
831,1110,877945,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Urban,1.8734966726607076,Divorced,Aurora,2016-03-09,2099-12-31,-0.38343676329003334,Standard,0,1.2256856959929505,0.8076165232201136,0.6073715422697262,0.5256490345160038,-0.20975402211508598,-0.3529518176158208,0.367641613747283,1.0754633684152086,46145.5,0.08370462731019607,-0.23394051711074096,False,0.35675021630025905,-0.16775630081768647,-0.07759310645653307,0.18052733832421308,0,0,0,3,0.5796013024218077,0.4203986975781922,0.9862501592349666,0.01374984076503347,1,0,0,1,1,93606.0,5352.22,3500,206.0,206.0,100.0,25.981650485436894,11.292251243306186,461545.0,49.0,10176.4,0.2205285455786588,2240.509708737864,0.23786407766990292,2,5.722222222222222
832,1111,577535,Manitoba,Winnipeg,49.900081,-97.000054,R2C 0M5,female,Bachelor,Rural,0.4256310648270012,Married,Aurora,2019-06-02,2099-12-31,-0.3831838981707173,Standard,0,-0.12476092808786499,0.8076165232201136,1.0780220603825064,-0.2096815093351347,-0.2195724503665532,-0.2754612878222984,0.367641613747283,1.5370039944143516,52545.7,0.49573752042441505,-0.1368301339112872,False,0.27970419848875283,-0.4584238056368235,-0.3633605012436807,0.8349308281058935,0,0,0,3,0.22561024672393443,0.7743897532760655,0.9957287252001339,0.0042712747998661284,0,0,1,1,0,61894.0,5353.93,2320,206.0,240.0,85.83333333333333,22.308041666666668,17.021070156564853,525539.0,49.0,13751.8,0.2617112342208782,2189.7458333333334,0.20416666666666666,1,6.857142857142857
833,1112,572263,Quebec,Montreal,45.501691,-73.56726,H2Y 2W2,female,Bachelor,Suburban,-1.0558835387488041,Married,Aurora,2018-11-02,2099-12-31,-0.38308334362034613,Standard,0,0.11786168573004424,0.5675949732821614,0.3582036209159015,0.5256490345160038,-0.20307144098864657,-0.3167757223800185,0.45740080248194503,0.6695068198375863,40520.090000000004,0.28930620604406593,-0.057922293573554995,False,0.22792110698720516,0.12045377139193489,-0.3633605012436807,-0.021742831244670354,0,0,0,3,0.8603330174186777,0.13966698258132218,0.994066440512127,0.005933559487872901,0,0,0,1,1,29445.0,5354.61,2532,188.0,188.0,100.0,28.48196808510638,13.966723842047344,405257.9,51.0,11960.5,0.2951745664928187,2155.6271276595744,0.2712765957446808,1,5.371428571428571
834,1113,750739,Quebec,Quebec City,46.903973125,-71.2090657083333,G1B 3L5,female,Bachelor,Suburban,0.373491101275472,Married,Aurora,2016-06-19,2099-12-31,-0.3828570958820106,Standard,0,1.1089521742503716,-0.43249481812597274,-0.6799960513917017,0.5256490345160038,-0.152510770309292,-0.25102624750052616,-0.6645890567013307,-0.42997953772334113,25273.88,-0.43741545510365926,-0.2264030414570231,False,0.3518236666706882,-0.23482700383877095,-0.3633605012436807,-1.3090414443606617,0,0,0,3,0.7449869465184532,0.2550130534815469,0.9876026026193119,0.012397397380688109,0,0,0,1,1,60752.0,5356.14,3398,113.0,113.0,100.0,47.39946902654867,18.82753504349493,252810.8,26.0,5654.4,0.22372504736114912,2237.263716814159,0.23008849557522124,1,3.138888888888889
835,1114,392774,Alberta,Edmonton,53.350085,-113.727817,T9G 1W3,female,College,Rural,0.22866801512358892,Married,Aurora,2018-01-31,2099-12-31,-0.38270182782629036,Standard,0,0.4325844159183699,1.6876955396592717,1.5209872539004172,0.5256490345160038,-0.22655483439633795,-0.3594153393625256,0.9061967461552554,0.6290064387815781,39957.14,-0.7799579878252301,-0.5956793101784214,False,-0.8137805191040246,-0.28506191412475285,-0.3633605012436807,1.3621146184754713,0,0,0,3,0.19042761393717467,0.8095723860628253,0.8717225614329356,0.12827743856706442,0,0,1,1,0,57580.0,5357.19,2807,272.0,272.0,100.0,19.695551470588235,10.814407747753304,399642.4,61.0,2682.0,0.06712192113849991,1469.2735294117647,0.22426470588235295,1,7.771428571428571
836,1115,458202,Ontario,Toronto,43.769222,-79.410337,M2M 7K8,female,College,Rural,-0.1334353569667594,Married,Aurora,2019-05-11,2099-12-31,-0.38270182782629036,Standard,0,-0.09958310967279894,0.4475841983131853,0.4551022569979445,0.0997562308375165,-0.20576871961345375,-0.22640532450452222,0.7266783686859312,0.40187470511470286,36806.79,2.4527612354956427,1.2150154467779466,False,-0.17834407408437294,0.3018640394090769,-0.3633605012436807,0.09357862289867488,0,0,0,3,0.6058676180658957,0.39413238193410427,0.6011104701948013,0.3988895298051986,1,1,0,1,1,49649.0,5357.19,2342,179.0,195.0,91.7948717948718,27.472769230769227,20.647742102308754,368149.9,57.0,30733.8,0.8350035414661262,1887.9482051282052,0.2923076923076923,1,5.571428571428571
837,1116,506190,Manitoba,Winnipeg,49.900081,-97.000054,R2C 0M5,male,College,Urban,0.5913649244522646,Single,Aurora,2016-06-10,2099-12-31,-0.38261753945318494,Standard,0,1.1192521908747168,1.52768117303397,1.3548753063312007,0.5256490345160038,-0.22411942914739397,-0.2754612878222984,1.5345110672978897,-0.1455775029521217,29216.1,0.29200284689512385,0.2132682328288777,False,-1.3377902595261557,0.26868784253434636,-0.07759310645653307,1.0454382443993016,0,0,0,3,0.2766765640007844,0.7233234359992157,0.9174984487029958,0.08250155129700422,0,0,1,1,0,65524.0,5357.76,3407,260.0,260.0,100.0,20.60676923076923,17.021070156564853,292244.0,75.0,11983.9,0.4101813725993545,1124.0153846153846,0.28846153846153844,2,7.222222222222222
838,1118,841219,Ontario,Trenton,44.098783,-77.594907,K8V 4B2,male,Bachelor,Urban,0.5365768716835825,Married,Aurora,2020-02-23,2099-12-31,-0.3817820494390707,Standard,0,-0.42918364165184547,-0.48583294033440655,0.27514764713129325,-1.5562823048944587,-0.20043264415922496,-0.2263152189163065,-0.9338666229053169,0.36826923355732233,36342.24,-0.17448144801930446,-0.2390340169362822,False,-0.012529000539375591,-1.2716355837924123,-0.3633605012436807,0.061128863074790284,0,0,0,3,0.30973846946750927,0.6902615305324907,0.985526757878395,0.014473242121605003,0,0,1,1,0,64324.0,5363.41,2054,109.0,182.0,59.89010989010989,29.469285714285714,20.654403543382085,363490.4,20.0,7936.0,0.21836848801835002,1997.2,0.10989010989010989,1,5.515151515151516
839,1119,196779,Ontario,Ottawa,45.386031,-75.613572,K1G 4Z0,male,Bachelor,Rural,-0.3968745773628393,Single,Aurora,2020-01-15,2099-12-31,-0.3817643045184169,Standard,0,-0.3845502362796829,-0.3124840431569966,0.3166756340235974,-1.2419499834536638,-0.20170813783491845,-0.3927310480410265,0.412521208114614,0.5744977076008995,39203.26,0.22079539467851153,-0.0703012858454062,False,0.1729018960524339,0.11177339785656878,-0.3633605012436807,0.11354770586721984,0,0,0,3,0.7228856386029944,0.2771143613970055,0.99504343642359,0.004956563576409999,0,0,0,1,1,43879.0,5363.53,2093,122.0,185.0,65.94594594594595,28.99205405405405,8.351401461764972,392084.6,50.0,11366.0,0.2899248684930794,2119.376216216216,0.2702702702702703,1,5.606060606060606
840,1120,596586,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Rural,1.119658723274282,Divorced,Aurora,2016-08-11,2099-12-31,-0.3814670770974665,Standard,0,1.0482965207958943,0.7009402788032459,0.4966302438902486,0.5256490345160038,-0.20676852689110356,-0.17156481950867655,0.5022803968492761,0.679753982406258,40660.97,1.274352231795705,0.43537022367041894,False,0.07357629507770799,0.04583763120408845,-0.3633605012436807,0.05239238927605176,0,0,0,3,0.6804462203902982,0.31955377960970177,0.819509050779963,0.180490949220037,0,0,0,1,1,77095.0,5365.54,3345,198.0,198.0,100.0,27.09868686868687,24.702061037409383,406678.7,52.0,20508.2,0.5043706532333095,2053.9328282828283,0.26262626262626265,1,5.5
841,1122,831253,Newfoundland,St. John's,47.5575745,-52.716399,A1C 6H9,female,Bachelor,Suburban,0.46736129835248075,Married,Aurora,2019-08-02,2099-12-31,-0.38140940610534174,Standard,0,-0.19457215187509358,-0.24581139039645436,0.2336196602389891,-0.9822256265523837,-0.19907497801793433,-0.4077964394854678,-0.3504318961300135,0.507894757028748,38277.09,-1.0890345161387993,-0.7539554135059956,False,0.2024218681867311,-0.6292935756671494,0.7797090779049097,-0.17001327228611407,0,0,0,3,0.5029509268346596,0.49704907316534036,0.8146245690826581,0.185375430917342,1,0,0,1,1,62808.0,5365.93,2259,127.0,179.0,70.94972067039106,29.977262569832405,7.237627950698136,382849.9,33.0,0.0,0.0,2138.8262569832405,0.18435754189944134,5,5.114285714285714
842,1125,787525,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Rural,-0.09891888372248966,Divorced,Aurora,2018-06-28,2099-12-31,-0.38037724322064836,Standard,0,0.263206364762471,1.6476919480029462,1.479459267008113,0.5256490345160038,-0.22581158080890903,-0.4523611606699164,0.9510763405225864,0.9941409400232354,45017.44,6.266450259415603e-05,-0.2589276477387075,False,-0.503266864802997,-0.23142174232450452,-0.3633605012436807,1.189590062078483,0,0,0,3,0.15040612212253593,0.8495938778774641,0.9803203701455065,0.019679629854493504,0,0,1,1,0,50405.0,5372.91,2659,269.0,269.0,100.0,19.97364312267658,3.9429902928341742,450269.4,62.0,9450.6,0.20993197303089647,1673.8639405204462,0.23048327137546468,1,7.472222222222222
843,1127,956861,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Urban,0.651631782497815,Married,Aurora,2017-06-26,2099-12-31,-0.3799469288947948,Standard,0,0.6832181537774366,1.3276632147523433,1.14723537186968,0.5256490345160038,-0.22055044006603794,-0.45572080693668565,1.1305947179919105,1.9064910875832284,57667.85,-0.09365136712477151,-0.4007720455957717,False,0.5292428921873829,0.10416098864537858,1.0654764726920574,0.8051852149339991,0,1,0,2,0.48097511803483123,0.5190248819651688,0.941732957140821,0.058267042859179004,1,0,1,1,0,66844.0,5375.82,3026,245.0,245.0,100.0,21.94212244897959,3.694614070265933,576769.5,66.0,8637.4,0.14977842940217123,2354.161224489796,0.2693877551020408,6,6.805555555555555
844,1130,637655,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,-0.7731771864624044,Married,Aurora,2015-10-23,2099-12-31,-0.37977095843164504,Standard,0,1.3836192842329103,0.8076165232201136,0.6073715422697262,0.5256490345160038,-0.2094323907690228,-0.23103582753279583,1.3101130954612346,0.4685274202010183,37732.05,1.0942880724034783,0.430043288394938,False,-0.2632622049279133,0.7115739658620556,-0.3633605012436807,0.18052733832421308,0,0,0,3,0.6181208117376269,0.3818791882623731,0.8213772214864519,0.17862277851354816,1,0,0,1,1,35637.0,5377.01,3638,206.0,206.0,100.0,26.101990291262137,20.30541235702299,377391.5,70.0,18945.7,0.5021116000853386,1831.9975728155339,0.33980582524271846,1,5.722222222222222
845,1131,529106,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,0.12685355039512128,Married,Aurora,2018-11-27,2099-12-31,-0.37919572725378586,Standard,0,0.08925052844019646,0.6342676260427037,0.42741693240307504,0.5256490345160038,-0.20467948593398538,-0.23103582753279583,-0.44019108486467556,0.382800471693133,36542.72,-1.0890345161387993,-0.7539554135059956,False,-0.16944845584759097,-0.8340339344158825,-0.3633605012436807,0.06062963600057639,0,0,0,3,0.22991141406734517,0.770088585932655,0.8141716259897449,0.1858283740102551,0,0,1,1,0,55350.0,5380.9,2507,193.0,193.0,100.0,27.880310880829015,20.30541235702299,365505.2,31.0,0.0,0.0,1893.8093264248705,0.16062176165803108,1,5.514285714285714
846,1132,584285,Alberta,Edmonton,51.151181,-114.222646,T3G 6Y6,male,Bachelor,Suburban,0.12685355039512128,Married,Aurora,2016-09-13,2099-12-31,-0.37919572725378586,Standard,0,1.0105297931732953,1.5676847646902956,1.3964032932235046,0.5256490345160038,-0.22451251121661087,2.794906356869832,1.3101130954612346,0.8019020642584113,42353.39,0.4573391985623416,-0.0068704403456702435,False,-0.599128256138743,0.07631635875501752,-0.07759310645653307,1.0934888502923619,0,0,0,3,0.18735204166850955,0.8126479583314904,0.9855295201552762,0.01447047984472374,0,0,1,1,0,55350.0,5380.9,3312,263.0,263.0,100.0,20.45969581749049,244.01113307700317,423614.9,70.0,13418.6,0.31682469809382435,1610.7030418250952,0.2661596958174905,2,7.305555555555555
847,1137,695250,Ontario,Toronto,43.762686,-79.315495,M1R 4K3,female,Bachelor,Urban,1.4207190732381905,Single,Aurora,2016-04-11,2099-12-31,-0.3786737308378878,Standard,0,1.1879189683703515,0.4475841983131853,0.2336196602389891,0.5256490345160038,-0.19879874997954103,-0.136886321323173,0.8164375574205933,0.1053705174787373,32697.87,-0.15920048319664248,-0.17208041865656487,False,-0.27079885693551115,0.623617546529365,-0.3633605012436807,-0.25192811471333115,0,0,0,3,0.767585755918599,0.2324142440814011,0.994222483953714,0.0057775160462859056,0,0,0,1,1,83689.0,5384.43,3467,179.0,179.0,100.0,30.080614525139666,27.265817367607116,327038.7,59.0,8068.6,0.24676225087444537,1827.031843575419,0.329608938547486,1,4.972222222222222
848,1139,480732,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Doctor,Suburban,-1.8020055040369738,Married,Aurora,2018-06-08,2099-12-31,-0.37863824099658033,Standard,0,0.28609529059434924,0.5009223205216191,0.28899030942872794,0.5256490345160038,-0.20055253978622678,-0.23103582753279583,0.5022803968492761,0.09280028969091474,32523.079999999998,-0.29925294585864126,-0.2570667971109451,False,-0.3458646739688793,0.23152325040691643,0.7797090779049097,-0.18786064018925075,0,0,0,3,0.5638250610316651,0.4361749389683349,0.9817016241712323,0.018298375828767668,1,0,0,1,1,13103.0,5384.67,2679,183.0,183.0,100.0,29.424426229508196,20.30541235702299,325295.8,52.0,6853.3,0.21072112481351707,1777.5726775956284,0.28415300546448086,5,5.083333333333333
849,1140,989666,Ontario,Sudbury,43.641836,-79.405322,M5V 1G5,female,College,Urban,-0.1334353569667594,Divorced,Aurora,2018-09-15,2099-12-31,-0.3786293685362535,Standard,0,0.172795107726552,0.8876237065327643,0.6904275160543345,0.5256490345160038,-0.2113094777377298,2.0403035086379018,-0.5299502735993377,0.803001932143914,42369.64,1.1400733463404584,0.32255944685843974,False,-0.009944558670005342,-1.0395810530918064,-0.3633605012436807,0.2766285501103342,0,0,0,3,0.23437109779115248,0.7656289022088476,0.8692219624715916,0.13077803752840836,0,0,1,1,0,49649.0,5384.73,2580,212.0,212.0,100.0,25.399669811320752,188.22388939098428,423767.4,29.0,19343.0,0.4565297226976675,1998.9028301886794,0.13679245283018868,1,5.888888888888889
850,1141,883574,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Urban,-0.5179105172709862,Married,Aurora,2016-09-27,2099-12-31,-0.37836615221322273,Standard,0,0.9945075450909805,0.380911545552643,0.16440634875181556,0.5256490345160038,-0.19645656361511588,-0.48083646867678065,0.6369191799512691,0.005983570445328121,31319.04,2.2009479908953518,1.3955021080933432,False,-0.31131658262094036,0.5070225901976382,-0.3633605012436807,-0.2523857395313603,0,0,0,3,0.7490581695215801,0.25094183047842,0.5777233256121009,0.42227667438789906,0,1,0,1,1,41228.0,5386.51,3298,174.0,174.0,100.0,30.95695402298851,1.8378313333425,313258.4,55.0,28548.7,0.911544542872323,1800.3356321839083,0.3160919540229885,1,4.9714285714285715
851,1142,623144,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Suburban,0.5050280846309497,Married,Aurora,2016-10-26,2099-12-31,-0.37758685444784534,Standard,0,0.961318602634757,0.9276272981890896,0.7319555029466387,0.5256490345160038,-0.21216907805115984,-0.15062609545122715,0.6369191799512691,0.9198338656786628,43987.75,1.8976911362133395,0.6353806321906288,False,0.06207640905985971,-0.012924061169758439,-0.07759310645653307,0.3246791560033945,0,0,0,3,0.3717274696215983,0.6282725303784017,0.7379653829704766,0.2620346170295233,1,0,1,1,0,63633.0,5391.78,3269,215.0,215.0,100.0,25.078046511627907,26.25004578753878,439966.5,55.0,25917.2,0.5891913089439673,2046.3558139534885,0.2558139534883721,2,5.972222222222222
852,1144,748717,British Columbia,Vancouver,49.244804,-123.037774,V5R 1W3,female,Bachelor,Urban,-1.1415811846211512,Married,Aurora,2021-04-10,2099-12-31,-0.37725857341575086,2021 Promotion,0,-0.900695513788537,-1.285904773460914,0.5381582307825528,-3.3995570292372186,-0.20747108691439192,-0.3447941247402256,0.412521208114614,1.0105004831359312,45246.17,-1.0890345161387993,-0.7539554135059956,False,0.373326343379498,-0.07380274709284315,-0.3633605012436807,0.10044299516911206,0,0,0,3,0.699886001596351,0.3001139984036491,0.8137462792395616,0.1862537207604385,0,0,0,1,1,27568.0,5394.0,1642,49.0,201.0,24.378109452736318,26.83582089552239,11.895343587090519,452537.7,50.0,0.0,0.0,2251.431343283582,0.24875621890547264,1,5.583333333333333
853,1145,314941,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,female,Bachelor,Rural,-1.0372556008074523,Single,Aurora,2016-02-20,2099-12-31,-0.3771240077674599,Standard,0,1.246285729241641,0.7542784010116798,0.5520008930799875,0.5256490345160038,-0.20781411541808403,-0.4092185054792458,0.7266783686859312,0.47925059116603874,37882.43,-0.5717173887713078,-0.47453202984436854,False,-0.19703200859659653,0.21448910506572774,-0.3633605012436807,0.11645986380013217,0,0,0,3,0.5252853318595637,0.4747146681404362,0.9158960032192758,0.08410399678072425,1,0,0,1,1,29853.0,5394.91,3518,202.0,202.0,100.0,26.70747524752475,7.132495638623813,378878.3,57.0,4489.0,0.11849820616048126,1875.6351485148514,0.28217821782178215,1,5.611111111111111
854,1146,804710,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Suburban,-0.1926064539569361,Married,Aurora,2018-07-04,2099-12-31,-0.37705894305839605,Standard,0,0.25633968701290755,0.8342855843243305,0.6350568668645957,0.5256490345160038,-0.2098675254847716,-0.3600898856144569,1.714029444767214,-0.09919769697636312,29859.67,2.5270686722803517,1.724034479712222,True,-0.8643779059154072,1.0566225183091884,-0.3633605012436807,0.21256107558625328,0,0,0,3,0.5099945207359216,0.49000547926407834,0.5504397797817542,0.4495602202182458,1,1,0,1,1,48353.0,5395.35,2653,208.0,208.0,100.0,25.939182692307693,10.764539030424512,298674.7,79.0,31378.6,1.0508689479823454,1435.9360576923077,0.3798076923076923,1,5.777777777777778
855,1148,380031,Quebec,Montreal,45.501691,-73.56726,H2Y 2W2,male,Bachelor,Suburban,0.4322512878698836,Married,Aurora,2017-07-19,2099-12-31,-0.376916983693166,Standard,0,0.6568958890707766,1.1809833786791504,0.9949660865978982,0.5256490345160038,-0.2175596127824807,-0.3167757223800185,0.8613171517879243,0.8684999662566624,43275.39,0.6793741527389835,0.08219683941036802,False,-0.2362707605566524,-0.007780464755071872,-0.3633605012436807,0.6289996599927774,0,0,0,3,0.11355493463932462,0.8864450653606755,0.9643334334125668,0.035666566587433175,0,0,1,1,0,62039.0,5396.31,3003,234.0,234.0,100.0,23.061153846153847,13.966723842047344,432848.9,60.0,15345.3,0.35459645770956655,1849.781623931624,0.2564102564102564,1,6.5
856,1149,937163,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Urban,0.9680784439475948,Divorced,Aurora,2015-08-22,2099-12-31,-0.3766522886267475,Standard,0,1.4545749543117328,1.287659623096018,1.1057073849773758,0.5256490345160038,-0.21957737699367375,-0.4523611606699164,0.5471599912166071,0.4920364651819039,38056.409999999996,0.9531638678647767,0.344073637112518,False,-0.6564448607367354,-0.3304029853275169,-0.3633605012436807,0.7571346090409388,0,0,0,3,0.07383273671499654,0.9261672632850034,0.8589032189072071,0.1410967810927929,0,0,1,1,0,73775.0,5398.1,3700,242.0,242.0,100.0,22.30619834710744,3.9429902928341742,380651.1,53.0,17721.1,0.4656534864954419,1572.938429752066,0.2190082644628099,1,6.722222222222222
